--Header-Start--

SerialNumber	6194314361
PartNumber	1891115 HY1 CAM 17700x
BatchSerialNumber	3055645
Revision	1891115
OperationTypeName	SW Debug
UUTStatus	Passed
ErrorCode	
ErrorMessage	
StartDateTime	2019-11-11T14:03:50
ExecutionTime	174
TestSocketIndex	02
StationName	FLYING-PROBE4
OperatorName	Operator
SoftwareName	1891115-TOP-V002
SoftwareVersion	NA

--Step-Data-Start--
StepType	StepName	MeasureName	Value	LowLimit	HighLimit	CompOperator	Unit	StepStatus	StepExecutionTime	StepReportText	StepErrorCode	StepErrorMessage	CausedSequenceFailure
NumericLimitTest	C247	10.0PF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C272	22.0NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U139	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C291	10.0UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C250	10.0PF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C274	10.0PF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	R701	4.7KO	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	R700	4.7KO	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U811	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C880	1UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C879	22.0NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	R913	330.0KO	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	R914	330.0KO	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C877	22.0NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C878	1UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C122	47.0UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U401	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C121	47.0UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C875	1UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C876	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C887	10.0UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C890	10.0UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C811	10.0UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C800	10.0UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U800	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U807	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U808	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U809	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C812	10.0UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C174	22.0NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C191	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U113	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C181	4.7UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C192	47.0UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C190	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	L114	2UH	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U109	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C178	22.0NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C175	22.0NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C170	22.0NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U116	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C742	47.0UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C740	220UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C741	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C738	10.0UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C721	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C714	10.0UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C720	100UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	CON102	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C199	22.0NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U118	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U117	*	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C200	22.0NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C194	100NF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C289	10.0UF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	C273	10.0PF	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U104	FBPin	0	71.95	215.85	GELE		Skipped	0.000000		0		
NumericLimitTest	U124	+Pin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U811	AVDDLPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U811	AVDDLPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U811	AVDDPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U811	AVDDPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U811	XTALVDDPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U811	TDIPin	0	2.4	7.2	GELE		Skipped	0.000000		0		
NumericLimitTest	U800	GNDPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U800	GNDPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U808	I/O_GTS1Pin	0	27.25	81.75	GELE		Skipped	0.000000		0		
NumericLimitTest	U808	I/O_B2C15P	0	28.6	85.8	GELE		Skipped	0.000000		0		
NumericLimitTest	U808	I/O_B2C17P	0	32.4	97.2	GELE		Skipped	0.000000		0		
NumericLimitTest	U808	I/O_B1C6Pin	0	49.9	149.7	GELE		Skipped	0.000000		0		
NumericLimitTest	U808	I/O_B1C8Pin	0	42.7	128.1	GELE		Skipped	0.000000		0		
NumericLimitTest	U808	I/O_B1C10P	0	27.6	82.8	GELE		Skipped	0.000000		0		
NumericLimitTest	U808	I/O_B1C12P	0	43.2	129.6	GELE		Skipped	0.000000		0		
NumericLimitTest	U109	+Pin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U105	VINPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U105	VINPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U105	~SHDNPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U134	VCCINTPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U134	VCCINTPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U134	VCCINTPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U134	VCCINTPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U134	VCCINTPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U134	VCCINTPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U128	VINPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U128	VINPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U128	~SHDNPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U113	+Pin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U800	GNDPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U800	IO_L17N_3Pi	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U800	IO_L21N_3Pi	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U800	IP_L25N_3Pi	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U800	IP_2Pin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U800	IO_L13N_3Pi	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U800	IO_L13P_3Pi	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U800	VCCINTPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U800	VCCINTPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U800	IP_2Pin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U800	VCCINTPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U800	IP_0Pin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U800	IP_0Pin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U800	IP_L13P_1Pi	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U800	IP_L09P_1Pi	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U800	VCCINTPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U800	IP_L13N_1Pi	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U800	IP_L21N_1Pi	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U800	IP_L25N_1Pi	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U800	GNDPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U800	GNDPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U800	GNDPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U108	HVDDPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U108	RGVDDPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U108	IOVDDPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U108	AVDDPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	ISH18	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH22	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH8	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH2	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	Q109-2	E-C-B	0	0.001	0.001	GELE		Skipped	1.000000		0		
NumericLimitTest	Q109-2	C-E	0	360.0	440.0	GELE		Skipped	1.000000		0		
NumericLimitTest	Q109-2	E-B	0	0.42	0.78	GELE		Skipped	1.000000		0		
NumericLimitTest	Q109-2	B-C	0	0.42	0.78	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH12	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH10	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH6	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH3	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH5	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH1	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH16	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH20	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH14	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH4	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH11	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH7	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	Q108-2	E-C-B	0	0.001	0.001	GELE		Skipped	1.000000		0		
NumericLimitTest	Q108-2	C-E	0	360.0	440.0	GELE		Skipped	1.000000		0		
NumericLimitTest	Q108-2	E-B	0	0.42	0.78	GELE		Skipped	1.000000		0		
NumericLimitTest	Q108-2	B-C	0	0.42	0.78	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH15	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH21	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH17	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH27	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH24	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	Q111-2	E-C-B	0	0.001	0.001	GELE		Skipped	1.000000		0		
NumericLimitTest	Q111-2	C-E	0	360.0	440.0	GELE		Skipped	1.000000		0		
NumericLimitTest	Q111-2	E-B	0	0.42	0.78	GELE		Skipped	1.000000		0		
NumericLimitTest	Q111-2	B-C	0	0.42	0.78	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH25	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH30	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH28	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH19	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH23	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH31	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH29	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH42	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH41	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH45	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH44	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	D103-1	*	0	0.42	0.78	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH46	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH38	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH39	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH40	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH37	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH43	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	D103-2	*	0	0.42	0.78	GELE		Skipped	1.000000		0		
NumericLimitTest	U105	PNC-SENSE/A	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH50	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	U105	PVOUT-NC	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH47	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH49	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	U105	PNC-NC	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	U105	PVIN-NC	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	U105	NC-G	0	0.36	0.84	GELE		Skipped	1.000000		0		
NumericLimitTest	U105	NC-G	0	0.36	0.84	GELE		Skipped	1.000000		0		
NumericLimitTest	U105	PNC-VIN	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	U105	NC-G	0	0.36	0.84	GELE		Skipped	1.000000		0		
NumericLimitTest	U105	NC-G	0	0.36	0.84	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH48	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	R199	33O	33.744000	29.7	36.3	GELE	O	Passed	44.000000		0		
NumericLimitTest	U105	NCPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U105	NCPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U105	NCPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U105	NCPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U128	NCPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U128	PVOUT-NC	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	U115	SCKPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U115	~CS~/LDPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U115	VCCPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	R239	1O	0	0.99	1.01	GELE		Skipped	1.000000		0		
NumericLimitTest	R811	33O	33.245000	31.35	34.65	GELE	O	Passed	1.000000		0		
NumericLimitTest	R810	33O	33.266000	31.35	34.65	GELE	O	Passed	21.000000		0		
NumericLimitTest	ISH69	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	R820	33O	33.410000	32.01	33.99	GELE	O	Passed	1.000000		0		
NumericLimitTest	ISH65	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH64	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	U808	PI/O_B1C6-I	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	U808	PI/O_B1C8-I	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH63	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH67	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH66	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH59	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH60	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH62	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	U808	PI/O_B1C5-I	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	U808	PI/O_B2C17	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH52	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH55	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH56	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH57	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH51	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH61	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	U808	PI/O_GTS1-I	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	U808	PI/O_B2C12	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	U808	PI/O_B2C15	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH68	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	U808	PI/O_GCK3-I	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	U808	PI/O_B1C10	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH70	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	U808	PI/O_B3C2-I	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH71	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	U808	PI/O_B1C12	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	U128	NCPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U128	NCPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U128	NCPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	ISH33	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH35	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	U128	PNC-NC	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	U128	NC-G	0	0.36	0.84	GELE		Skipped	1.000000		0		
NumericLimitTest	U128	NC-G	0	0.36	0.84	GELE		Skipped	1.000000		0		
NumericLimitTest	U128	NC-G	0	0.36	0.84	GELE		Skipped	1.000000		0		
NumericLimitTest	U128	NC-G	0	0.36	0.84	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH36	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	U128	PNC-SENSE/A	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH34	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	U128	PVIN-NC	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	U128	PNC-VIN	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	R702	68KO	0	65.96	70.04	GELE		Skipped	10.000000		0		
NumericLimitTest	U116	KPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	CON102	PFLASH-CSnv	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	CON102	PDONE/MISOu	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	CON102	PDONE/MISOu	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	CON102	PFLASH-CSnv	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	CON102	PDONE/MISOu	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	CON102	PDONE/MISOu	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	CON102	PCONFIGn/Rr	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	CON102	PDONE/MISOu	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	CON102	PFLASH-CSnv	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	CON102	PJTAG-TDI-D	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	CON102	PJTAG-TMS-D	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	CON102	PJTAG-TDO-D	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	CON102	PJTAG-TDO-F	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	CON102	PPWR-RET-DO	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	CON102	PPWR-RET-FL	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	CON102	PPWR+-FLASH	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	CON102	PPWR+-DONE/	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH9	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH13	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH32	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH26	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	U808	I/O_B1C12-	0	0.36	0.84	GELE		Skipped	1.000000		0		
NumericLimitTest	U808	I/O_B1C10-	0	0.36	0.84	GELE		Skipped	1.000000		0		
NumericLimitTest	U808	I/O_B1C8-G	0	0.36	0.84	GELE		Skipped	1.000000		0		
NumericLimitTest	U808	I/O_B1C6-G	0	0.36	0.84	GELE		Skipped	1.000000		0		
NumericLimitTest	U808	I/O_B2C17-	0	0.36	0.84	GELE		Skipped	1.000000		0		
NumericLimitTest	U808	I/O_B2C15-	0	0.36	0.84	GELE		Skipped	1.000000		0		
NumericLimitTest	U808	I/O_GTS1-G	0	0.36	0.84	GELE		Skipped	1.000000		0		
NumericLimitTest	R863	33O	33.295000	29.7	36.3	GELE	O	Passed	1.000000		0		
NumericLimitTest	U401	RUN1Pin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U401	VINPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U401	RUN2Pin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U401	MODE/SYNCm	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U401	SW1Pin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U401	SW2Pin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	F700	*	0	0.5	1.5	GELE		Skipped	1.000000		0		
NumericLimitTest	C718	10.0UF	0	8.8	11.2	GELE		Skipped	1.000000		0		
NumericLimitTest	R701*	2.35KO	0	2.2795	2.4205	GELE		Skipped	2.000000		0		
NumericLimitTest	CON101	P7-8	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	CON101	P6-7	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	CON101	P8-9	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	U118	BPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U118	APin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	U139	Z-G	0	0.36	0.84	GELE		Skipped	1.000000		0		
NumericLimitTest	U139	Y-G	0	0.36	0.84	GELE		Skipped	1.000000		0		
NumericLimitTest	U140	BPin	0	0.0	0.0	GELE		Skipped	0.000000		0		
NumericLimitTest	ISH54	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH58	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH72	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	ISH53	P-Auto	0	200.0	600.0	GELE		Skipped	1.000000		0		
NumericLimitTest	D700	*	0	0.42	0.78	GELE		Skipped	1.000000		0		
NumericLimitTest	D700	18V	0	16.2	19.8	GELE		Skipped	6.000000		0		
--Step-Data-End--
UUTStatus	Passed
--UUT-End--
